HoldingDetailID,LocationID,TrustFundID,HoldingDetailTypeID,CountyID,SpecificLocation,LegalDescription,Interest,Acres,BeginDate,EndDate,SoldDate,Acquisition,TitleOpinion,HistoricalLeaseNumber,UserCreated,DateCreated,UserModified,DateModified,Description,OtherAgencyID,TopLeaseAcres,ApprovedforProd,GISGlobalId,Section,Township,TownshipDirection,Range,RangeDirection,Meridian,STRM,QuarterDescription,STRMQ,Legal_Description
C1B94EB0-9296-E011-82A2-00155D28E806,81E4E139-087C-E011-9CF3-00155D960C0A,5,4,13,NE,3,1.0,23.5,00:00.0,,,G,1274,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=PT OF NE/4 SW/4=23.50 ACRES,,0.0,,,11.0,6.0,N,3.0,E,11,1106N03ECM,SW,1106N03ECM SW,3
C4B94EB0-9296-E011-82A2-00155D28E806,E4E4E139-087C-E011-9CF3-00155D960C0A,5,4,13,NE,3,1.0,24.3,00:00.0,,,G,1274-A,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=PT OF NE/4 SW/4=24.30 ACRES,,0.0,,,12.0,6.0,N,3.0,E,11,1206N03ECM,SW,1206N03ECM SW,3
15BA4EB0-9296-E011-82A2-00155D28E806,2F50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNE,1.0,40.18,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 10 miles East || LOT 2=NW/4 NE/4=40.18 ACRES",,0.0,,,1.0,5.0,N,1.0,E,11,0105N01ECM,NE,0105N01ECM NE,NWNE
16BA4EB0-9296-E011-82A2-00155D28E806,6450D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNE,1.0,40.37,00:00.0,,,G,2336,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 18 miles West || LOT 2=NW/4 NE/4=40.37 ACRES",,0.0,,,1.0,5.0,N,3.0,E,11,0105N03ECM,NE,0105N03ECM NE,NWNE
17BA4EB0-9296-E011-82A2-00155D28E806,5850D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNE,1.0,37.08,00:00.0,,,G,2361,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 4 miles North, 7 miles West and 6 miles North and West || LOT 2=NW/4 NE/4=37.08 ACRES",,0.0,,,3.0,4.0,N,3.0,E,11,0304N03ECM,NE,0304N03ECM NE,NWNE
18BA4EB0-9296-E011-82A2-00155D28E806,B150D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNE,1.0,40.76,00:00.0,,,G,1284,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North || LOT 2=NW/4 NE/4=40.76 ACRES",,0.0,,,4.0,5.0,N,3.0,E,11,0405N03ECM,NE,0405N03ECM NE,NWNE
1ABA4EB0-9296-E011-82A2-00155D28E806,C44FD821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNE,1.0,39.85,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 4 miles West and 2 miles North || LOT 2=NW/4 NE/4=39.85 ACRES",,0.0,,,5.0,3.0,N,1.0,E,11,0503N01ECM,NE,0503N01ECM NE,NWNE
1BBA4EB0-9296-E011-82A2-00155D28E806,5DD3E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNE,1.0,39.86,00:00.0,,,G,21-E,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 2=NW/4 NE/4=39.86 ACRES,,0.0,,,6.0,2.0,N,2.0,E,11,0602N02ECM,NE,0602N02ECM NE,NWNE
1CBA4EB0-9296-E011-82A2-00155D28E806,BC50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNE,1.0,40.86,00:00.0,,,G,1284-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North || LOT 2=NW/4 NE/4=40.86 ACRES",,0.0,,,6.0,5.0,N,3.0,E,11,0605N03ECM,NE,0605N03ECM NE,NWNE
76BA4EB0-9296-E011-82A2-00155D28E806,4550D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,40.42,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 2-1/2 miles East and 2-1/2 North, isolated. || LOT 4=NW/4 NW/4=40.42 ACRES",,0.0,,,1.0,5.0,N,1.0,E,11,0105N01ECM,NW,0105N01ECM NW,NWNW
77BA4EB0-9296-E011-82A2-00155D28E806,A1D3E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,37.12,00:00.0,,,G,2361,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 4=NW/4 NW/4=37.12 ACRES,,0.0,,,3.0,4.0,N,3.0,E,11,0304N03ECM,NW,0304N03ECM NW,NWNW
78BA4EB0-9296-E011-82A2-00155D28E806,4850D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,40.54,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 2-1/2 miles East and 2-1/2 North, isolated. ||  LOT 4=NW/4 NW/4=40.54 ACRES",,0.0,,,3.0,5.0,N,1.0,E,11,0305N01ECM,NW,0305N01ECM NW,NWNW
79BA4EB0-9296-E011-82A2-00155D28E806,4E50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,40.44,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 1/2 mile East and 1 1/2 miles North to East side of property || LOT 4=NW/4 NW/4=40.44 ACRES",,0.0,,,4.0,5.0,N,1.0,E,11,0405N01ECM,NW,0405N01ECM NW,NWNW
7ABA4EB0-9296-E011-82A2-00155D28E806,4E51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,39.89,00:00.0,,,G,2065,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || LOT 4=NW/4 NW/4=39.89 ACRES",,0.0,,,4.0,5.0,N,6.0,E,11,0405N06ECM,NW,0405N06ECM NW,NWNW
7CBA4EB0-9296-E011-82A2-00155D28E806,C64FD821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,39.9,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 4 miles West and 2 miles North || LOT 4=NW/4 NW/4=39.90 ACRES",,0.0,,,5.0,3.0,N,1.0,E,11,0503N01ECM,NW,0503N01ECM NW,NWNW
7DBA4EB0-9296-E011-82A2-00155D28E806,BA50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,41.37,00:00.0,,,G,1284-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North || LOT 4=NW/4 NW/4=41.37 ACRES",,0.0,,,5.0,5.0,N,3.0,E,11,0505N03ECM,NW,0505N03ECM NW,NWNW
7EBA4EB0-9296-E011-82A2-00155D28E806,5451D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,39.85,00:00.0,,,G,2066,,ADMIN,29:19.8,Sfleming,04:15.7,"From Square in Boise City, 12 miles North and 3 miles East || LOT 4=NW/4 NW/4=39.86 ACRES",,0.0,,,5.0,5.0,N,6.0,E,11,0505N06ECM,NW,0505N06ECM NW,NWNW
7FBA4EB0-9296-E011-82A2-00155D28E806,5ED3E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,36.4,00:00.0,,,G,21-E,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 4=NW/4 NW/4=36.40 ACRES,,0.0,,,6.0,2.0,N,2.0,E,11,0602N02ECM,NW,0602N02ECM NW,NWNW
80BA4EB0-9296-E011-82A2-00155D28E806,3350D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,39.08,00:00.0,,,G,1285,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 10 miles East || LOT 1=NW/4 NW/4=39.08 ACRES",,0.0,,,7.0,5.0,N,3.0,E,11,0705N03ECM,NW,0705N03ECM NW,NWNW
96BA4EB0-9296-E011-82A2-00155D28E806,BBD9E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,39.36,00:00.0,,,G,2340,,ADMIN,29:19.8,Sfleming,04:56.0,Imported Location || LOT 1=NW/4 NW/4=39.36 ACRES,,0.0,,,18.0,5.0,N,3.0,E,11,1805N03ECM,NW,1805N03ECM NW,NWNW
97BA4EB0-9296-E011-82A2-00155D28E806,E1E7E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,40.0,00:00.0,,,G,1443,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 1=NW/4 NW/4=40 ACRES,,0.0,,,18.0,5.0,N,6.0,E,11,1805N06ECM,NW,1805N06ECM NW,NWNW
98BA4EB0-9296-E011-82A2-00155D28E806,CAD9E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,38.25,00:00.0,,,G,187-F,,ADMIN,29:19.8,Sfleming,01:51.3,Imported Location || LOT 1=NW/4 NW/4=38.25 ACRES,,0.0,,,18.0,6.0,N,6.0,E,11,1806N06ECM,NW,1806N06ECM NW,NWNW
99BA4EB0-9296-E011-82A2-00155D28E806,28DAE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,39.14,00:00.0,,,G,2339,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 1=NW/4 NW/4=39.14 ACRES,,0.0,,,19.0,5.0,N,3.0,E,11,1905N03ECM,NW,1905N03ECM NW,NWNW
9ABA4EB0-9296-E011-82A2-00155D28E806,6451D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,40.05,00:00.0,,,G,1250-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || LOT 1=NW/4 NW/4=40.05 ACRES",,0.0,,,19.0,5.0,N,6.0,E,11,1905N06ECM,NW,1905N06ECM NW,NWNW
9BBA4EB0-9296-E011-82A2-00155D28E806,31DAE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,38.7,00:00.0,,,G,187-G,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 1=NW/4 NW/4=38.70 ACRES,,0.0,,,19.0,6.0,N,6.0,E,11,1906N06ECM,NW,1906N06ECM NW,NWNW
C4BA4EB0-9296-E011-82A2-00155D28E806,DF4FD821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,35.9,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 4 miles West and 2 miles North || LOT 1=NW/4 NW/4=35.90 ACRES",,0.0,,,30.0,4.0,N,1.0,E,11,3004N01ECM,NW,3004N01ECM NW,NWNW
C5BA4EB0-9296-E011-82A2-00155D28E806,ABDEE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,39.15,00:00.0,,,G,187-M,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 1=NW/4 NW/4=39.15 ACRES,,0.0,,,30.0,6.0,N,6.0,E,11,3006N06ECM,NW,3006N06ECM NW,NWNW
C6BA4EB0-9296-E011-82A2-00155D28E806,2BEDE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,35.43,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 1=NW/4 NW/4=35.43 ACRES,,0.0,,,31.0,4.0,N,1.0,E,11,3104N01ECM,NW,3104N01ECM NW,NWNW
C7BA4EB0-9296-E011-82A2-00155D28E806,32EDE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,39.74,00:00.0,,,G,44-G,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 1=NW/4 NW/4=39.74 ACRES,,0.0,,,31.0,5.0,N,3.0,E,11,3105N03ECM,NW,3105N03ECM NW,NWNW
C8BA4EB0-9296-E011-82A2-00155D28E806,35EDE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,40.07,00:00.0,,,G,1443-A,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 1=NW/4 NW/4=40.07 ACRES,,0.0,,,31.0,5.0,N,6.0,E,11,3105N06ECM,NW,3105N06ECM NW,NWNW
C9BA4EB0-9296-E011-82A2-00155D28E806,DC51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWNW,1.0,39.62,00:00.0,,,G,187-N,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 14 miles North and 3 1/2 miles East || LOT 1=NW/4 NW/4=39.62 ACRES",,0.0,,,31.0,6.0,N,6.0,E,11,3106N06ECM,NW,3106N06ECM NW,NWNW
EDBA4EB0-9296-E011-82A2-00155D28E806,C250D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,2,1.0,22.13,00:00.0,,,G,1273-A,,ADMIN,29:19.8,Ginny,48:22.9,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North || LOT 2=PT OF NW/4 SE/4=22.13 ACRES",,0.0,,,9.0,6.0,N,3.0,E,11,0906N03ECM,SE,0906N03ECM SE,2
F1BA4EB0-9296-E011-82A2-00155D28E806,6A50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,2,1.0,23.05,00:00.0,,,G,1273-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 18 miles West || LOT 2=PT OF NW/4 SE/4=23.05 ACRES",,0.0,,,10.0,6.0,N,3.0,E,11,1006N03ECM,SE,1006N03ECM SE,2
F3BA4EB0-9296-E011-82A2-00155D28E806,6C50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,2,1.0,23.7,00:00.0,,,G,1274,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 18 miles West || LOT 2=PT OF NW/4 SE/4=23.70 ACRES",,0.0,,,11.0,6.0,N,3.0,E,11,1106N03ECM,SE,1106N03ECM SE,2
F5BA4EB0-9296-E011-82A2-00155D28E806,6E50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,2,1.0,24.5,00:00.0,,,G,1274-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 18 miles West || LOT 2=PT OF NW/4 SE/4=24.50 ACRES",,0.0,,,12.0,6.0,N,3.0,E,11,1206N03ECM,SE,1206N03ECM SE,2
4FBB4EB0-9296-E011-82A2-00155D28E806,60E2E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,36.83,00:00.0,,,G,21-E,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 6=NW/4 SW/4=36.83 ACRES,,0.0,,,6.0,2.0,N,2.0,E,11,0602N02ECM,SW,0602N02ECM SW,NWSW
50BB4EB0-9296-E011-82A2-00155D28E806,6C51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,40.0,00:00.0,,,G,2067,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || LOT 6=NW/4 SW/4=40 ACRES",,0.0,,,6.0,5.0,N,6.0,E,11,0605N06ECM,SW,0605N06ECM SW,NWSW
51BB4EB0-9296-E011-82A2-00155D28E806,70D4E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,39.26,00:00.0,,,G,1285,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=NW/4 SW/4=39.26 ACRES,,0.0,,,7.0,5.0,N,3.0,E,11,0705N03ECM,SW,0705N03ECM SW,NWSW
52BB4EB0-9296-E011-82A2-00155D28E806,76D4E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,40.0,00:00.0,,,G,2068,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=NW/4 SW/4=40.00 ACRES,,0.0,,,7.0,5.0,N,6.0,E,11,0705N06ECM,SW,0705N06ECM SW,NWSW
58BB4EB0-9296-E011-82A2-00155D28E806,A4E3E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,4,1.0,21.32,00:00.0,,,G,1273-A,,ADMIN,29:19.8,Sfleming,47:53.6,Imported Location || LOT 4=NW/4 SW/4=21.24 ACRES,,0.0,,,9.0,6.0,N,3.0,E,11,0906N03ECM,SW,0906N03ECM SW,4
5CBB4EB0-9296-E011-82A2-00155D28E806,0EE4E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,4,1.0,22.85,00:00.0,,,G,1273-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 4=PT OF NW/4 SW/4=22.85 ACRES,,0.0,,,10.0,6.0,N,3.0,E,11,1006N03ECM,SW,1006N03ECM SW,4
5FBB4EB0-9296-E011-82A2-00155D28E806,81E4E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,4,1.0,23.3,00:00.0,,,G,1274,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 4=PT OF NW/4 SW/4=23.30 ACRES,,0.0,,,11.0,6.0,N,3.0,E,11,1106N03ECM,SW,1106N03ECM SW,4
62BB4EB0-9296-E011-82A2-00155D28E806,E4E4E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,4,1.0,24.1,00:00.0,,,G,1274-A,,ADMIN,29:19.8,Sfleming,38:42.7,Imported Location ||  LOT 2=PT OF NW/4 SW/4=24.10 ACRES,,0.0,,,12.0,6.0,N,3.0,E,11,1206N03ECM,SW,1206N03ECM SW,4
6EBB4EB0-9296-E011-82A2-00155D28E806,BCD9E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,39.21,00:00.0,,,G,2340,,ADMIN,29:19.8,Sfleming,05:43.8,Imported Location || LOT 3=NW/4 SW/4=39.21 ACRES,,0.0,,,18.0,5.0,N,3.0,E,11,1805N03ECM,SW,1805N03ECM SW,NWSW
6FBB4EB0-9296-E011-82A2-00155D28E806,6051D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,40.03,00:00.0,,,G,1443,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || LOT 3=NW/4 SW/4=40.03 ACRES",,0.0,,,18.0,5.0,N,6.0,E,11,1805N06ECM,SW,1805N06ECM SW,NWSW
70BB4EB0-9296-E011-82A2-00155D28E806,EAE7E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,38.47,00:00.0,,,G,187-F,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=NW/4 SW/4=38.47 ACRES,,0.0,,,18.0,6.0,N,6.0,E,11,1806N06ECM,SW,1806N06ECM SW,NWSW
71BB4EB0-9296-E011-82A2-00155D28E806,29DAE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,39.26,00:00.0,,,G,2339,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=NW/4 SW/4=39.26 ACRES,,0.0,,,19.0,5.0,N,3.0,E,11,1905N03ECM,SW,1905N03ECM SW,NWSW
72BB4EB0-9296-E011-82A2-00155D28E806,57E8E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,40.01,00:00.0,,,G,1250-A,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=NW/4 SW/4=40.01 ACRES,,0.0,,,19.0,5.0,N,6.0,E,11,1905N06ECM,SW,1905N06ECM SW,NWSW
73BB4EB0-9296-E011-82A2-00155D28E806,61E8E139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,38.93,00:00.0,,,G,187-G,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=NW/4 SW/4=38.93 ACRES,,0.0,,,19.0,6.0,N,6.0,E,11,1906N06ECM,SW,1906N06ECM SW,NWSW
9BBB4EB0-9296-E011-82A2-00155D28E806,D5ECE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,35.66,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=NW/4 SW/4=35.66 ACRES,,0.0,,,30.0,4.0,N,1.0,E,11,3004N01ECM,SW,3004N01ECM SW,NWSW
9CBB4EB0-9296-E011-82A2-00155D28E806,DEECE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NWSW,1.0,39.57,00:00.0,,,G,44-F,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=NW/4 SW/4=39.57 ACRES,,0.0,,,30.0,5.0,N,3.0,E,11,3005N03ECM,SW,3005N03ECM SW,NWSW
